00:02.154  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:30.312  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:30.824  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:31.306  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:31.846  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:32.344  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:32.894  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:33.398  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:33.927  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:34.454  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:34.920  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:35.464  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:35.938  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:36.491  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:37.011  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:37.542  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:38.063  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:38.998  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:39.520  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:40.080  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:40.621  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:41.148  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:41.705  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:42.203  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:42.767  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:43.287  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:43.822  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:44.349  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:44.804  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:45.328  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:45.766  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:46.290  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:46.780  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:47.333  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:47.849  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:48.391  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:48.914  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:49.853  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:50.413  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:51.038  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:51.612  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:52.100  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:52.669  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:53.209  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:53.780  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:54.304  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:54.776  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:55.296  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:55.764  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:56.313  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:56.848  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:57.388  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:57.922  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:58.405  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:58.943  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:59.416  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:02:59.974  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:00.499  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:01.509  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:02.106  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:02.719  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:03.379  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:04.058  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:04.800  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:05.856  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:06.870  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:07.844  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:08.795  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:09.763  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:10.756  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:11.721  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:12.693  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:13.672  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:14.671  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:15.781  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:16.722  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:18.593  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:19.576  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:20.541  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:21.508  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:22.480  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:23.488  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:24.473  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:25.465  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:26.493  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:27.527  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:28.521  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:29.521  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:30.452  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:31.390  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:32.363  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:33.182  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:34.065  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:34.961  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:36.089  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:36.862  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:38.673  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:39.735  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:40.735  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:41.672  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:42.424  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:43.157  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:44.229  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:45.273  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:46.169  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:46.941  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:47.668  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:48.513  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:49.197  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:50.009  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:50.727  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:51.449  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:52.220  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:52.982  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:53.823  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:55.796  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:56.749  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:57.708  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:58.612  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:03:59.562  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:00.542  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:01.453  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:02.353  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:03.259  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:04.139  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:04.995  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:05.828  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:06.743  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:07.650  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:08.637  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:09.591  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:10.427  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:11.173  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:11.985  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:13.097  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:14.729  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:15.521  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:16.278  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:17.025  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:17.782  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:18.511  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:19.203  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:19.933  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:20.588  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:21.173  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:21.734  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:22.314  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:22.876  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:23.448  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:24.017  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:24.539  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:25.118  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:25.675  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:26.179  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:26.738  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:27.252  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:28.238  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:28.799  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:29.337  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:29.850  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:30.429  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:30.966  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:31.507  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:32.089  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:32.620  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:33.192  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:33.753  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:34.282  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:34.890  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:35.497  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:36.070  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:36.680  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:37.267  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:37.847  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
[opaque] 311/450 episodes, 15216 frames, 124.6 min, 2.04 fps
02:04:38.818  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:39.407  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:39.959  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:40.536  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:41.102  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:41.610  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:42.180  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:42.726  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:43.285  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:43.858  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:44.380  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:44.950  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:45.516  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:46.034  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:46.603  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:47.133  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:47.703  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
02:04:48.251  render           | Saved: '/tmp/clearvla_render_opaque_wrist_11342.png'
